modelid,name,term,var,order,beta
subtypes_bonding,dc,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,-0.01442535723861049
subtypes_bonding,dc,"scale(logit(some_college, 0.01))",some_college,12,-0.13663978485847833
subtypes_bonding,dc,"scale(logit(over_65, 0.01))",over_65,13,-0.1066930735180977
subtypes_bonding,dc,scale(log(unemployment + 1)),unemployment,14,0.07081481587479568
subtypes_bonding,denver,(Intercept),intercept,1,-0.0903425899678021
subtypes_bonding,denver,log(community_space + 1),community_space,2,-0.013035361121085958
subtypes_bonding,denver,log(place_of_worship + 1),place_of_worship,3,-0.046609509630000955
subtypes_bonding,denver,log(social_business + 1),log(social_business + 1),4,0.01577391770814566
subtypes_bonding,denver,log(park + 1),park,5,-0.02200973802774779
subtypes_bonding,denver,scale(log(pop_density)),pop_density,6,-0.03798265727045413
subtypes_bonding,denver,"scale(logit(black, 0.01))",black,7,-0.05572007190543992
subtypes_bonding,denver,"scale(logit(hisplat, 0.01))",hisplat,8,-0.24236656778716728
subtypes_bonding,denver,"scale(logit(asian, 0.01))",asian,9,-0.157506923173655
subtypes_bonding,denver,scale(log(median_household_income)),median_household_income,10,0.10240085795778937
subtypes_bonding,denver,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,-0.01442535723861049
subtypes_bonding,denver,"scale(logit(some_college, 0.01))",some_college,12,-0.13663978485847833
subtypes_bonding,denver,"scale(logit(over_65, 0.01))",over_65,13,-0.1066930735180977
subtypes_bonding,denver,scale(log(unemployment + 1)),unemployment,14,0.07081481587479568
subtypes_bonding,el_paso,(Intercept),intercept,1,0.2813969769740693
subtypes_bonding,el_paso,log(community_space + 1),community_space,2,-0.03568542238671169
subtypes_bonding,el_paso,log(place_of_worship + 1),place_of_worship,3,-0.02934746217399049
subtypes_bonding,el_paso,log(social_business + 1),log(social_business + 1),4,-0.02005463749210696
subtypes_bonding,el_paso,log(park + 1),park,5,-0.043649937186570786
subtypes_bonding,el_paso,scale(log(pop_density)),pop_density,6,-0.03798265727045413
subtypes_bonding,el_paso,"scale(logit(black, 0.01))",black,7,-0.05572007190543992
subtypes_bonding,el_paso,"scale(logit(hisplat, 0.01))",hisplat,8,-0.24236656778716728
subtypes_bonding,el_paso,"scale(logit(asian, 0.01))",asian,9,-0.157506923173655
subtypes_bonding,el_paso,scale(log(median_household_income)),median_household_income,10,0.10240085795778937
subtypes_bonding,el_paso,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,-0.01442535723861049
subtypes_bonding,el_paso,"scale(logit(some_college, 0.01))",some_college,12,-0.13663978485847833
subtypes_bonding,el_paso,"scale(logit(over_65, 0.01))",over_65,13,-0.1066930735180977
subtypes_bonding,el_paso,scale(log(unemployment + 1)),unemployment,14,0.07081481587479568
subtypes_bonding,fort_worth,(Intercept),intercept,1,-0.030027412070600067
subtypes_bonding,fort_worth,log(community_space + 1),community_space,2,-0.02012744334451455
subtypes_bonding,fort_worth,log(place_of_worship + 1),place_of_worship,3,-0.04287141803280071
subtypes_bonding,fort_worth,log(social_business + 1),log(social_business + 1),4,0.01530638937566794
subtypes_bonding,fort_worth,log(park + 1),park,5,-0.025859005584015556
subtypes_bonding,fort_worth,scale(log(pop_density)),pop_density,6,-0.03798265727045413
subtypes_bonding,fort_worth,"scale(logit(black, 0.01))",black,7,-0.05572007190543992
subtypes_bonding,fort_worth,"scale(logit(hisplat, 0.01))",hisplat,8,-0.24236656778716728
subtypes_bonding,fort_worth,"scale(logit(asian, 0.01))",asian,9,-0.157506923173655
subtypes_bonding,fort_worth,scale(log(median_household_income)),median_household_income,10,0.10240085795778937
subtypes_bonding,fort_worth,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,-0.01442535723861049
subtypes_bonding,fort_worth,"scale(logit(some_college, 0.01))",some_college,12,-0.13663978485847833
subtypes_bonding,fort_worth,"scale(logit(over_65, 0.01))",over_65,13,-0.1066930735180977
subtypes_bonding,fort_worth,scale(log(unemployment + 1)),unemployment,14,0.07081481587479568
subtypes_bonding,houston,(Intercept),intercept,1,-0.026209117526802342
subtypes_bonding,houston,log(community_space + 1),community_space,2,-0.0019701272545736004
subtypes_bonding,houston,log(place_of_worship + 1),place_of_worship,3,-0.01793680319832623
subtypes_bonding,houston,log(social_business + 1),log(social_business + 1),4,-0.015165157427891
subtypes_bonding,houston,log(park + 1),park,5,-0.02108305117401724
subtypes_bonding,houston,scale(log(pop_density)),pop_density,6,-0.03798265727045413
subtypes_bonding,houston,"scale(logit(black, 0.01))",black,7,-0.05572007190543992
subtypes_bonding,houston,"scale(logit(hisplat, 0.01))",hisplat,8,-0.24236656778716728
subtypes_bonding,houston,"scale(logit(asian, 0.01))",asian,9,-0.157506923173655
subtypes_bonding,houston,scale(log(median_household_income)),median_household_income,10,0.10240085795778937
subtypes_bonding,houston,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,-0.01442535723861049
subtypes_bonding,houston,"scale(logit(some_college, 0.01))",some_college,12,-0.13663978485847833
subtypes_bonding,houston,"scale(logit(over_65, 0.01))",over_65,13,-0.1066930735180977
subtypes_bonding,houston,scale(log(unemployment + 1)),unemployment,14,0.07081481587479568
subtypes_bonding,indianapolis,(Intercept),intercept,1,-0.1308834041485862
subtypes_bonding,indianapolis,log(community_space + 1),community_space,2,0.0027608834532308695
subtypes_bonding,indianapolis,log(place_of_worship + 1),place_of_worship,3,0.011152693655457024
subtypes_bonding,indianapolis,log(social_business + 1),log(social_business + 1),4,-0.004109628791898442
subtypes_bonding,indianapolis,log(park + 1),park,5,-0.012405222313303736
subtypes_bonding,indianapolis,scale(log(pop_density)),pop_density,6,-0.03798265727045413
subtypes_bonding,indianapolis,"scale(logit(black, 0.01))",black,7,-0.05572007190543992
subtypes_bonding,indianapolis,"scale(logit(hisplat, 0.01))",hisplat,8,-0.24236656778716728
subtypes_bonding,indianapolis,"scale(logit(asian, 0.01))",asian,9,-0.157506923173655
subtypes_bonding,indianapolis,scale(log(median_household_income)),median_household_income,10,0.10240085795778937
subtypes_bonding,indianapolis,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,-0.01442535723861049
subtypes_bonding,indianapolis,"scale(logit(some_college, 0.01))",some_college,12,-0.13663978485847833
subtypes_bonding,indianapolis,"scale(logit(over_65, 0.01))",over_65,13,-0.1066930735180977
subtypes_bonding,indianapolis,scale(log(unemployment + 1)),unemployment,14,0.07081481587479568
subtypes_bonding,jacksonville,(Intercept),intercept,1,-0.04574423047582192
subtypes_bonding,jacksonville,log(community_space + 1),community_space,2,0.001200106313892101
subtypes_bonding,jacksonville,log(place_of_worship + 1),place_of_worship,3,0.015403236282355372
subtypes_bonding,jacksonville,log(social_business + 1),log(social_business + 1),4,-0.017791965781144767
subtypes_bonding,jacksonville,log(park + 1),park,5,-0.016863456258890176
subtypes_bonding,jacksonville,scale(log(pop_density)),pop_density,6,-0.03798265727045413
subtypes_bonding,jacksonville,"scale(logit(black, 0.01))",black,7,-0.05572007190543992
subtypes_bonding,jacksonville,"scale(logit(hisplat, 0.01))",hisplat,8,-0.24236656778716728
subtypes_bonding,jacksonville,"scale(logit(asian, 0.01))",asian,9,-0.157506923173655
subtypes_bonding,jacksonville,scale(log(median_household_income)),median_household_income,10,0.10240085795778937
subtypes_bonding,jacksonville,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,-0.01442535723861049
subtypes_bonding,jacksonville,"scale(logit(some_college, 0.01))",some_college,12,-0.13663978485847833
subtypes_bonding,jacksonville,"scale(logit(over_65, 0.01))",over_65,13,-0.1066930735180977
subtypes_bonding,jacksonville,scale(log(unemployment + 1)),unemployment,14,0.07081481587479568
subtypes_bonding,la,(Intercept),intercept,1,-0.08351490168033618
subtypes_bonding,la,log(community_space + 1),community_space,2,0.009613926002466829
subtypes_bonding,la,log(place_of_worship + 1),place_of_worship,3,0.006051059976195387
subtypes_bonding,la,log(social_business + 1),log(social_business + 1),4,-0.024170853307090467
subtypes_bonding,la,log(park + 1),park,5,-0.014854573947249837
subtypes_bonding,la,scale(log(pop_density)),pop_density,6,-0.03798265727045413
subtypes_bonding,la,"scale(logit(black, 0.01))",black,7,-0.05572007190543992
subtypes_bonding,la,"scale(logit(hisplat, 0.01))",hisplat,8,-0.24236656778716728
subtypes_bonding,la,"scale(logit(asian, 0.01))",asian,9,-0.157506923173655
subtypes_bonding,la,scale(log(median_household_income)),median_household_income,10,0.10240085795778937
subtypes_bonding,la,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,-0.01442535723861049
subtypes_bonding,la,"scale(logit(some_college, 0.01))",some_college,12,-0.13663978485847833
subtypes_bonding,la,"scale(logit(over_65, 0.01))",over_65,13,-0.1066930735180977
subtypes_bonding,la,scale(log(unemployment + 1)),unemployment,14,0.07081481587479568
subtypes_bonding,nashville,(Intercept),intercept,1,-0.1827076186145909
subtypes_bonding,nashville,log(community_space + 1),community_space,2,0.007226242566281689
subtypes_bonding,nashville,log(place_of_worship + 1),place_of_worship,3,0.0068170554852774136
subtypes_bonding,nashville,log(social_business + 1),log(social_business + 1),4,-0.0011150499470704012
subtypes_bonding,nashville,log(park + 1),park,5,-0.009370899776725276
subtypes_bonding,nashville,scale(log(pop_density)),pop_density,6,-0.03798265727045413
subtypes_bonding,nashville,"scale(logit(black, 0.01))",black,7,-0.05572007190543992
subtypes_bonding,nashville,"scale(logit(hisplat, 0.01))",hisplat,8,-0.24236656778716728
subtypes_bonding,nashville,"scale(logit(asian, 0.01))",asian,9,-0.157506923173655
subtypes_bonding,nashville,scale(log(median_household_income)),median_household_income,10,0.10240085795778937
subtypes_bonding,nashville,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,-0.01442535723861049
subtypes_bonding,nashville,"scale(logit(some_college, 0.01))",some_college,12,-0.13663978485847833
subtypes_bonding,nashville,"scale(logit(over_65, 0.01))",over_65,13,-0.1066930735180977
subtypes_bonding,nashville,scale(log(unemployment + 1)),unemployment,14,0.07081481587479568
subtypes_bonding,nyc,(Intercept),intercept,1,-0.1441992467990354
subtypes_bonding,nyc,log(community_space + 1),community_space,2,0.012166847570647595
subtypes_bonding,nyc,log(place_of_worship + 1),place_of_worship,3,0.02331103294874659
subtypes_bonding,nyc,log(social_business + 1),log(social_business + 1),4,-0.016864593904074847
subtypes_bonding,nyc,log(park + 1),park,5,-0.009230875790263863
subtypes_bonding,nyc,scale(log(pop_density)),pop_density,6,-0.03798265727045413
subtypes_bonding,nyc,"scale(logit(black, 0.01))",black,7,-0.05572007190543992
subtypes_bonding,nyc,"scale(logit(hisplat, 0.01))",hisplat,8,-0.24236656778716728
subtypes_bonding,nyc,"scale(logit(asian, 0.01))",asian,9,-0.157506923173655
subtypes_bonding,nyc,scale(log(median_household_income)),median_household_income,10,0.10240085795778937
subtypes_bonding,nyc,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,-0.01442535723861049
subtypes_bonding,nyc,"scale(logit(some_college, 0.01))",some_college,12,-0.13663978485847833
subtypes_bonding,nyc,"scale(logit(over_65, 0.01))",over_65,13,-0.1066930735180977
subtypes_bonding,nyc,scale(log(unemployment + 1)),unemployment,14,0.07081481587479568
subtypes_bonding,oklahoma,(Intercept),intercept,1,-0.0693046551749608
subtypes_bonding,oklahoma,log(community_space + 1),community_space,2,-0.010380789346018195
subtypes_bonding,oklahoma,log(place_of_worship + 1),place_of_worship,3,-0.01942972363804923
subtypes_bonding,oklahoma,log(social_business + 1),log(social_business + 1),4,0.006651981297649162
subtypes_bonding,oklahoma,log(park + 1),park,5,-0.0203754217208389
subtypes_bonding,oklahoma,scale(log(pop_density)),pop_density,6,-0.03798265727045413
subtypes_bonding,oklahoma,"scale(logit(black, 0.01))",black,7,-0.05572007190543992
subtypes_bonding,oklahoma,"scale(logit(hisplat, 0.01))",hisplat,8,-0.24236656778716728
subtypes_bonding,oklahoma,"scale(logit(asian, 0.01))",asian,9,-0.157506923173655
subtypes_bonding,oklahoma,scale(log(median_household_income)),median_household_income,10,0.10240085795778937
subtypes_bonding,oklahoma,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,-0.01442535723861049
subtypes_bonding,oklahoma,"scale(logit(some_college, 0.01))",some_college,12,-0.13663978485847833
subtypes_bonding,oklahoma,"scale(logit(over_65, 0.01))",over_65,13,-0.1066930735180977
subtypes_bonding,oklahoma,scale(log(unemployment + 1)),unemployment,14,0.07081481587479568
subtypes_bonding,philadelphia,(Intercept),intercept,1,-0.04822500502398047
subtypes_bonding,philadelphia,log(community_space + 1),community_space,2,0.01263522260897593
subtypes_bonding,philadelphia,log(place_of_worship + 1),place_of_worship,3,0.027678693850127046
subtypes_bonding,philadelphia,log(social_business + 1),log(social_business + 1),4,-0.03655081116299067
subtypes_bonding,philadelphia,log(park + 1),park,5,-0.014143267819997833
subtypes_bonding,philadelphia,scale(log(pop_density)),pop_density,6,-0.03798265727045413
subtypes_bonding,philadelphia,"scale(logit(black, 0.01))",black,7,-0.05572007190543992
subtypes_bonding,philadelphia,"scale(logit(hisplat, 0.01))",hisplat,8,-0.24236656778716728
subtypes_bonding,philadelphia,"scale(logit(asian, 0.01))",asian,9,-0.157506923173655
subtypes_bonding,philadelphia,scale(log(median_household_income)),median_household_income,10,0.10240085795778937
subtypes_bonding,philadelphia,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,-0.01442535723861049
subtypes_bonding,philadelphia,"scale(logit(some_college, 0.01))",some_college,12,-0.13663978485847833
subtypes_bonding,philadelphia,"scale(logit(over_65, 0.01))",over_65,13,-0.1066930735180977
subtypes_bonding,philadelphia,scale(log(unemployment + 1)),unemployment,14,0.07081481587479568
subtypes_bonding,phoenix,(Intercept),intercept,1,-0.07117590910485752
subtypes_bonding,phoenix,log(community_space + 1),community_space,2,-0.007030621664983257
subtypes_bonding,phoenix,log(place_of_worship + 1),place_of_worship,3,-0.014703120066489349
subtypes_bonding,phoenix,log(social_business + 1),log(social_business + 1),4,9.052500234389173e-4
subtypes_bonding,phoenix,log(park + 1),park,5,-0.019740603826592967
subtypes_bonding,phoenix,scale(log(pop_density)),pop_density,6,-0.03798265727045413
subtypes_bonding,phoenix,"scale(logit(black, 0.01))",black,7,-0.05572007190543992
subtypes_bonding,phoenix,"scale(logit(hisplat, 0.01))",hisplat,8,-0.24236656778716728
subtypes_bonding,phoenix,"scale(logit(asian, 0.01))",asian,9,-0.157506923173655
subtypes_bonding,phoenix,scale(log(median_household_income)),median_household_income,10,0.10240085795778937
subtypes_bonding,phoenix,"scale(logit(income_0_60K, 0.01))",income_0_60K,11,-0.01442535723861049
subtypes_bonding,phoenix,"scale(logit(some_college, 0.01))",some_college,12,-0.13663978485847833
subtypes_bonding,phoenix,"scale(logit(over_65, 0.01))",over_65,13,-0.1066930735180977
subtypes_bonding,phoenix,scale(log(unemployment + 1)),unemployment,14,0.07081481587479568
